year,week,start.date,end.date,district,cases
2024,19,2024-05-04,2024-05-10,Ratnapura,88
2024,19,2024-05-04,2024-05-10,Kegalle,56
2024,20,2024-05-11,2024-05-17,Colombo,133
2024,20,2024-05-11,2024-05-17,Gampaha,70
2024,20,2024-05-11,2024-05-17,Kalutara,50
2024,20,2024-05-11,2024-05-17,Kandy,98
2024,20,2024-05-11,2024-05-17,Matale,9
2024,20,2024-05-11,2024-05-17,NuwaraEliya,2
2024,20,2024-05-11,2024-05-17,Galle,24
2024,20,2024-05-11,2024-05-17,Hambantota,9
2024,20,2024-05-11,2024-05-17,Matara,13
2024,20,2024-05-11,2024-05-17,Jaffna,16
2024,20,2024-05-11,2024-05-17,Kilinochchi,1
2024,20,2024-05-11,2024-05-17,Mannar,0
2024,20,2024-05-11,2024-05-17,Vavuniya,2
2024,20,2024-05-11,2024-05-17,Mullaitivu,0
2024,20,2024-05-11,2024-05-17,Batticaloa,17
2024,20,2024-05-11,2024-05-17,Ampara,3
2024,20,2024-05-11,2024-05-17,Trincomalee,12
2024,20,2024-05-11,2024-05-17,Kurunegala,44
2024,20,2024-05-11,2024-05-17,Puttalam,13
2024,20,2024-05-11,2024-05-17,Anuradhapura,7
2024,20,2024-05-11,2024-05-17,Polonnaruwa,3
2024,20,2024-05-11,2024-05-17,Badulla,2
2024,20,2024-05-11,2024-05-17,Monaragala,14
2024,20,2024-05-11,2024-05-17,Ratnapura,72
2024,20,2024-05-11,2024-05-17,Kegalle,48
2024,21,2024-05-18,2024-05-24,Colombo,119
2024,21,2024-05-18,2024-05-24,Gampaha,40
2024,21,2024-05-18,2024-05-24,Kalutara,32
2024,21,2024-05-18,2024-05-24,Kandy,62
2024,21,2024-05-18,2024-05-24,Matale,5
2024,21,2024-05-18,2024-05-24,NuwaraEliya,1
2024,21,2024-05-18,2024-05-24,Galle,13
2024,21,2024-05-18,2024-05-24,Hambantota,6
2024,21,2024-05-18,2024-05-24,Matara,7
2024,21,2024-05-18,2024-05-24,Jaffna,5
2024,21,2024-05-18,2024-05-24,Kilinochchi,0
2024,21,2024-05-18,2024-05-24,Mannar,0
2024,21,2024-05-18,2024-05-24,Vavuniya,0
2024,21,2024-05-18,2024-05-24,Mullaitivu,0
2024,21,2024-05-18,2024-05-24,Batticaloa,18
2024,21,2024-05-18,2024-05-24,Ampara,2
2024,21,2024-05-18,2024-05-24,Trincomalee,6
2024,21,2024-05-18,2024-05-24,Kurunegala,39
2024,21,2024-05-18,2024-05-24,Puttalam,11
2024,21,2024-05-18,2024-05-24,Anuradhapura,4
2024,21,2024-05-18,2024-05-24,Polonnaruwa,6
2024,21,2024-05-18,2024-05-24,Badulla,7
2024,21,2024-05-18,2024-05-24,Monaragala,5
2024,21,2024-05-18,2024-05-24,Ratnapura,76
2024,21,2024-05-18,2024-05-24,Kegalle,28
2024,22,2024-05-25,2024-05-31,Colombo,156
2024,22,2024-05-25,2024-05-31,Gampaha,48
2024,22,2024-05-25,2024-05-31,Kalutara,41
2024,22,2024-05-25,2024-05-31,Kandy,66
2024,22,2024-05-25,2024-05-31,Matale,7
2024,22,2024-05-25,2024-05-31,NuwaraEliya,2
2024,22,2024-05-25,2024-05-31,Galle,26
2024,22,2024-05-25,2024-05-31,Hambantota,12
2024,22,2024-05-25,2024-05-31,Matara,17
2024,22,2024-05-25,2024-05-31,Jaffna,23
2024,22,2024-05-25,2024-05-31,Kilinochchi,0
2024,22,2024-05-25,2024-05-31,Mannar,2
2024,22,2024-05-25,2024-05-31,Vavuniya,1
2024,22,2024-05-25,2024-05-31,Mullaitivu,1
2024,22,2024-05-25,2024-05-31,Batticaloa,13
2024,22,2024-05-25,2024-05-31,Ampara,4
2024,22,2024-05-25,2024-05-31,Trincomalee,7
2024,22,2024-05-25,2024-05-31,Kurunegala,39
2024,22,2024-05-25,2024-05-31,Puttalam,11
2024,22,2024-05-25,2024-05-31,Anuradhapura,5
2024,22,2024-05-25,2024-05-31,Polonnaruwa,2
2024,22,2024-05-25,2024-05-31,Badulla,7
2024,22,2024-05-25,2024-05-31,Monaragala,15
2024,22,2024-05-25,2024-05-31,Ratnapura,84
2024,22,2024-05-25,2024-05-31,Kegalle,49
2024,23,2024-06-01,2024-06-07,Colombo,158
2024,23,2024-06-01,2024-06-07,Gampaha,77
2024,23,2024-06-01,2024-06-07,Kalutara,41
2024,23,2024-06-01,2024-06-07,Kandy,69
2024,23,2024-06-01,2024-06-07,Matale,8
2024,23,2024-06-01,2024-06-07,NuwaraEliya,5
2024,23,2024-06-01,2024-06-07,Galle,9
2024,23,2024-06-01,2024-06-07,Hambantota,16
2024,23,2024-06-01,2024-06-07,Matara,16
2024,23,2024-06-01,2024-06-07,Jaffna,22
2024,23,2024-06-01,2024-06-07,Kilinochchi,0
2024,23,2024-06-01,2024-06-07,Mannar,2
2024,23,2024-06-01,2024-06-07,Vavuniya,4
2024,23,2024-06-01,2024-06-07,Mullaitivu,0
2024,23,2024-06-01,2024-06-07,Batticaloa,15
2024,23,2024-06-01,2024-06-07,Ampara,3
2024,23,2024-06-01,2024-06-07,Trincomalee,10
2024,23,2024-06-01,2024-06-07,Kurunegala,37
2024,23,2024-06-01,2024-06-07,Puttalam,7
2024,23,2024-06-01,2024-06-07,Anuradhapura,14
2024,23,2024-06-01,2024-06-07,Polonnaruwa,2
2024,23,2024-06-01,2024-06-07,Badulla,6
2024,23,2024-06-01,2024-06-07,Monaragala,20
2024,23,2024-06-01,2024-06-07,Ratnapura,60
2024,23,2024-06-01,2024-06-07,Kegalle,31
2024,24,2024-06-08,2024-06-14,Colombo,182
2024,24,2024-06-08,2024-06-14,Gampaha,105
2024,24,2024-06-08,2024-06-14,Kalutara,50
2024,24,2024-06-08,2024-06-14,Kandy,70
2024,24,2024-06-08,2024-06-14,Matale,3
2024,24,2024-06-08,2024-06-14,NuwaraEliya,4
2024,24,2024-06-08,2024-06-14,Galle,21
2024,24,2024-06-08,2024-06-14,Hambantota,9
2024,24,2024-06-08,2024-06-14,Matara,11
2024,24,2024-06-08,2024-06-14,Jaffna,18
2024,24,2024-06-08,2024-06-14,Kilinochchi,0
2024,24,2024-06-08,2024-06-14,Mannar,1
2024,24,2024-06-08,2024-06-14,Vavuniya,2
2024,24,2024-06-08,2024-06-14,Mullaitivu,0
2024,24,2024-06-08,2024-06-14,Batticaloa,19
2024,24,2024-06-08,2024-06-14,Ampara,8
2024,24,2024-06-08,2024-06-14,Trincomalee,7
2024,24,2024-06-08,2024-06-14,Kurunegala,36
2024,24,2024-06-08,2024-06-14,Puttalam,10
2024,24,2024-06-08,2024-06-14,Anuradhapura,8
2024,24,2024-06-08,2024-06-14,Polonnaruwa,6
2024,24,2024-06-08,2024-06-14,Badulla,5
2024,24,2024-06-08,2024-06-14,Monaragala,14
2024,24,2024-06-08,2024-06-14,Ratnapura,47
2024,24,2024-06-08,2024-06-14,Kegalle,36
2024,25,2024-06-15,2024-06-21,Colombo,218
2024,25,2024-06-15,2024-06-21,Gampaha,81
2024,25,2024-06-15,2024-06-21,Kalutara,46
2024,25,2024-06-15,2024-06-21,Kandy,85
2024,25,2024-06-15,2024-06-21,Matale,15
2024,25,2024-06-15,2024-06-21,NuwaraEliya,2
2024,25,2024-06-15,2024-06-21,Galle,26
2024,25,2024-06-15,2024-06-21,Hambantota,8
2024,25,2024-06-15,2024-06-21,Matara,5
2024,25,2024-06-15,2024-06-21,Jaffna,11
2024,25,2024-06-15,2024-06-21,Kilinochchi,0
2024,25,2024-06-15,2024-06-21,Mannar,1
2024,25,2024-06-15,2024-06-21,Vavuniya,1
2024,25,2024-06-15,2024-06-21,Mullaitivu,1
2024,25,2024-06-15,2024-06-21,Batticaloa,14
2024,25,2024-06-15,2024-06-21,Ampara,3
2024,25,2024-06-15,2024-06-21,Trincomalee,12
2024,25,2024-06-15,2024-06-21,Kurunegala,21
2024,25,2024-06-15,2024-06-21,Puttalam,9
2024,25,2024-06-15,2024-06-21,Anuradhapura,5
2024,25,2024-06-15,2024-06-21,Polonnaruwa,5
2024,25,2024-06-15,2024-06-21,Badulla,12
2024,25,2024-06-15,2024-06-21,Monaragala,16
2024,25,2024-06-15,2024-06-21,Ratnapura,57
2024,25,2024-06-15,2024-06-21,Kegalle,24
2024,26,2024-06-22,2024-06-28,Colombo,245
2024,26,2024-06-22,2024-06-28,Gampaha,103
2024,26,2024-06-22,2024-06-28,Kalutara,63
2024,26,2024-06-22,2024-06-28,Kandy,91
2024,26,2024-06-22,2024-06-28,Matale,13
2024,26,2024-06-22,2024-06-28,NuwaraEliya,10
2024,26,2024-06-22,2024-06-28,Galle,32
2024,26,2024-06-22,2024-06-28,Hambantota,10
2024,26,2024-06-22,2024-06-28,Matara,13
2024,26,2024-06-22,2024-06-28,Jaffna,20
2024,26,2024-06-22,2024-06-28,Kilinochchi,0
2024,26,2024-06-22,2024-06-28,Mannar,3
2024,26,2024-06-22,2024-06-28,Vavuniya,1
2024,26,2024-06-22,2024-06-28,Mullaitivu,1
2024,26,2024-06-22,2024-06-28,Batticaloa,15
2024,26,2024-06-22,2024-06-28,Ampara,7
2024,26,2024-06-22,2024-06-28,Trincomalee,10
2024,26,2024-06-22,2024-06-28,Kurunegala,47
2024,26,2024-06-22,2024-06-28,Puttalam,27
2024,26,2024-06-22,2024-06-28,Anuradhapura,3
2024,26,2024-06-22,2024-06-28,Polonnaruwa,13
2024,26,2024-06-22,2024-06-28,Badulla,21
2024,26,2024-06-22,2024-06-28,Monaragala,13
2024,26,2024-06-22,2024-06-28,Ratnapura,58
2024,26,2024-06-22,2024-06-28,Kegalle,40
2024,27,2024-06-29,2024-07-05,Colombo,292
2024,27,2024-06-29,2024-07-05,Gampaha,139
2024,27,2024-06-29,2024-07-05,Kalutara,60
2024,27,2024-06-29,2024-07-05,Kandy,110
2024,27,2024-06-29,2024-07-05,Matale,14
2024,27,2024-06-29,2024-07-05,NuwaraEliya,7
2024,27,2024-06-29,2024-07-05,Galle,29
2024,27,2024-06-29,2024-07-05,Hambantota,12
2024,27,2024-06-29,2024-07-05,Matara,22
2024,27,2024-06-29,2024-07-05,Jaffna,21
2024,27,2024-06-29,2024-07-05,Kilinochchi,0
2024,27,2024-06-29,2024-07-05,Mannar,2
2024,27,2024-06-29,2024-07-05,Vavuniya,4
2024,27,2024-06-29,2024-07-05,Mullaitivu,1
2024,27,2024-06-29,2024-07-05,Batticaloa,16
2024,27,2024-06-29,2024-07-05,Ampara,6
2024,27,2024-06-29,2024-07-05,Trincomalee,11
2024,27,2024-06-29,2024-07-05,Kurunegala,39
2024,27,2024-06-29,2024-07-05,Puttalam,21
2024,27,2024-06-29,2024-07-05,Anuradhapura,5
2024,27,2024-06-29,2024-07-05,Polonnaruwa,3
2024,27,2024-06-29,2024-07-05,Badulla,15
2024,27,2024-06-29,2024-07-05,Monaragala,11
2024,27,2024-06-29,2024-07-05,Ratnapura,52
2024,27,2024-06-29,2024-07-05,Kegalle,38
2024,28,2024-07-06,2024-07-12,Colombo,320
2024,28,2024-07-06,2024-07-12,Gampaha,125
2024,28,2024-07-06,2024-07-12,Kalutara,68
2024,28,2024-07-06,2024-07-12,Kandy,141
2024,28,2024-07-06,2024-07-12,Matale,24
2024,28,2024-07-06,2024-07-12,NuwaraEliya,10
2024,28,2024-07-06,2024-07-12,Galle,34
2024,28,2024-07-06,2024-07-12,Hambantota,5
2024,28,2024-07-06,2024-07-12,Matara,19
2024,28,2024-07-06,2024-07-12,Jaffna,15
2024,28,2024-07-06,2024-07-12,Kilinochchi,0
2024,28,2024-07-06,2024-07-12,Mannar,2
2024,28,2024-07-06,2024-07-12,Vavuniya,3
2024,28,2024-07-06,2024-07-12,Mullaitivu,3
2024,28,2024-07-06,2024-07-12,Batticaloa,21
2024,28,2024-07-06,2024-07-12,Ampara,7
2024,28,2024-07-06,2024-07-12,Trincomalee,7
2024,28,2024-07-06,2024-07-12,Kurunegala,32
2024,28,2024-07-06,2024-07-12,Puttalam,13
2024,28,2024-07-06,2024-07-12,Anuradhapura,6
2024,28,2024-07-06,2024-07-12,Polonnaruwa,7
2024,28,2024-07-06,2024-07-12,Badulla,15
2024,28,2024-07-06,2024-07-12,Monaragala,15
2024,28,2024-07-06,2024-07-12,Ratnapura,51
2024,28,2024-07-06,2024-07-12,Kegalle,35
2024,29,2024-07-13,2024-07-19,Colombo,312
2024,29,2024-07-13,2024-07-19,Gampaha,129
2024,29,2024-07-13,2024-07-19,Kalutara,55
2024,29,2024-07-13,2024-07-19,Kandy,105
2024,29,2024-07-13,2024-07-19,Matale,18
2024,29,2024-07-13,2024-07-19,NuwaraEliya,6
2024,29,2024-07-13,2024-07-19,Galle,31
2024,29,2024-07-13,2024-07-19,Hambantota,15
2024,29,2024-07-13,2024-07-19,Matara,27
2024,29,2024-07-13,2024-07-19,Jaffna,18
2024,29,2024-07-13,2024-07-19,Kilinochchi,2
2024,29,2024-07-13,2024-07-19,Mannar,5
2024,29,2024-07-13,2024-07-19,Vavuniya,1
2024,29,2024-07-13,2024-07-19,Mullaitivu,0
2024,29,2024-07-13,2024-07-19,Batticaloa,11
2024,29,2024-07-13,2024-07-19,Ampara,4
2024,29,2024-07-13,2024-07-19,Trincomalee,14
2024,29,2024-07-13,2024-07-19,Kurunegala,38
2024,29,2024-07-13,2024-07-19,Puttalam,28
2024,29,2024-07-13,2024-07-19,Anuradhapura,11
2024,29,2024-07-13,2024-07-19,Polonnaruwa,14
2024,29,2024-07-13,2024-07-19,Badulla,12
2024,29,2024-07-13,2024-07-19,Monaragala,12
2024,29,2024-07-13,2024-07-19,Ratnapura,81
2024,29,2024-07-13,2024-07-19,Kegalle,35
2024,30,2024-07-20,2024-07-26,Colombo,321
2024,30,2024-07-20,2024-07-26,Gampaha,157
2024,30,2024-07-20,2024-07-26,Kalutara,65
2024,30,2024-07-20,2024-07-26,Kandy,120
2024,30,2024-07-20,2024-07-26,Matale,19
2024,30,2024-07-20,2024-07-26,NuwaraEliya,5
2024,30,2024-07-20,2024-07-26,Galle,33
2024,30,2024-07-20,2024-07-26,Hambantota,14
2024,30,2024-07-20,2024-07-26,Matara,44
2024,30,2024-07-20,2024-07-26,Jaffna,10
2024,30,2024-07-20,2024-07-26,Kilinochchi,1
2024,30,2024-07-20,2024-07-26,Mannar,5
2024,30,2024-07-20,2024-07-26,Vavuniya,5
2024,30,2024-07-20,2024-07-26,Mullaitivu,1
2024,30,2024-07-20,2024-07-26,Batticaloa,15
2024,30,2024-07-20,2024-07-26,Ampara,5
2024,30,2024-07-20,2024-07-26,Trincomalee,8
2024,30,2024-07-20,2024-07-26,Kurunegala,27
2024,30,2024-07-20,2024-07-26,Puttalam,24
2024,30,2024-07-20,2024-07-26,Anuradhapura,23
2024,30,2024-07-20,2024-07-26,Polonnaruwa,6
2024,30,2024-07-20,2024-07-26,Badulla,10
2024,30,2024-07-20,2024-07-26,Monaragala,15
2024,30,2024-07-20,2024-07-26,Ratnapura,76
2024,30,2024-07-20,2024-07-26,Kegalle,19
2024,31,2024-07-27,2024-08-02,Colombo,308
2024,31,2024-07-27,2024-08-02,Gampaha,148
2024,31,2024-07-27,2024-08-02,Kalutara,27
2024,31,2024-07-27,2024-08-02,Kandy,107
2024,31,2024-07-27,2024-08-02,Matale,16
2024,31,2024-07-27,2024-08-02,NuwaraEliya,9
2024,31,2024-07-27,2024-08-02,Galle,32
2024,31,2024-07-27,2024-08-02,Hambantota,11
2024,31,2024-07-27,2024-08-02,Matara,31
2024,31,2024-07-27,2024-08-02,Jaffna,13
2024,31,2024-07-27,2024-08-02,Kilinochchi,1
2024,31,2024-07-27,2024-08-02,Mannar,8
2024,31,2024-07-27,2024-08-02,Vavuniya,1
2024,31,2024-07-27,2024-08-02,Mullaitivu,1
2024,31,2024-07-27,2024-08-02,Batticaloa,25
2024,31,2024-07-27,2024-08-02,Ampara,2
2024,31,2024-07-27,2024-08-02,Trincomalee,12
2024,31,2024-07-27,2024-08-02,Kurunegala,61
2024,31,2024-07-27,2024-08-02,Puttalam,19
2024,31,2024-07-27,2024-08-02,Anuradhapura,5
2024,31,2024-07-27,2024-08-02,Polonnaruwa,11
2024,31,2024-07-27,2024-08-02,Badulla,15
2024,31,2024-07-27,2024-08-02,Monaragala,12
2024,31,2024-07-27,2024-08-02,Ratnapura,72
2024,31,2024-07-27,2024-08-02,Kegalle,39
